Namespace(gpu_id=0, img_path='/home/wsz/workspace/Data/LOLdataset/our485_patch/low/', img_val_path='/home/wsz/workspace/Data/LOLdataset/eval15/low/', batch_size=8, lr=0.001, weight_decay=0, pretrain_dir=None, num_epochs=200, display_iter=10, snapshots_folder='workdirs/snapshots_folder_lol_v1_patch_u2net_ploss_220919')
Total examples: 4850
Total examples: 15
the device is: cuda:0
######## Start IAT Training #########
the epoch is: 0
/home/wsz/miniconda3/envs/kang/lib/python3.9/site-packages/torch/nn/functional.py:3509: UserWarning: nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.
  warnings.warn("nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.")
Loss at iteration 230 : 0.01078281830996275
Loss at iteration 240 : 0.009328769519925117
Loss at iteration 250 : 0.010738938115537167
Loss at iteration 260 : 0.01091231219470501
Loss at iteration 270 : 0.012921761721372604
Loss at iteration 280 : 0.014427117072045803
Loss at iteration 290 : 0.011143467389047146
Loss at iteration 300 : 0.00862198881804943
Loss at iteration 310 : 0.010432162322103977
Loss at iteration 320 : 0.01653420738875866
Loss at iteration 330 : 0.011050707660615444
Loss at iteration 340 : 0.011579977348446846
Loss at iteration 350 : 0.0101589011028409
Loss at iteration 360 : 0.010062750428915024
Loss at iteration 370 : 0.019271858036518097
Loss at iteration 380 : 0.009090915322303772
Loss at iteration 390 : 0.013903840444982052
Loss at iteration 400 : 0.010401382111012936
Loss at iteration 410 : 0.010921390727162361
Loss at iteration 420 : 0.011488796211779118
Loss at iteration 430 : 0.00901612639427185
Loss at iteration 440 : 0.011688698083162308
Loss at iteration 450 : 0.010240728966891766
Loss at iteration 460 : 0.01011237408965826
Loss at iteration 470 : 0.013108125887811184
Loss at iteration 480 : 0.011959215626120567
Loss at iteration 490 : 0.012291534803807735
Loss at iteration 500 : 0.011156807653605938
Loss at iteration 510 : 0.014611956663429737
Loss at iteration 520 : 0.011923154816031456
Loss at iteration 530 : 0.008278734050691128
Loss at iteration 540 : 0.009504471905529499
Loss at iteration 550 : 0.01352112926542759
Loss at iteration 560 : 0.016936127096414566
Loss at iteration 570 : 0.013831058517098427
Loss at iteration 580 : 0.00972294807434082
Loss at iteration 590 : 0.011116367764770985
Loss at iteration 600 : 0.018994882702827454
The SSIM Value is: 0.8160085002581279
The PSNR Value is: 20.547591400146484
the epoch is: 56
Loss at iteration 10 : 0.018859021365642548
Loss at iteration 20 : 0.010267162695527077
Loss at iteration 30 : 0.013173999264836311
Loss at iteration 40 : 0.010139178484678268
Loss at iteration 50 : 0.011888326145708561
Loss at iteration 60 : 0.011375915259122849
Loss at iteration 70 : 0.011331621557474136
Loss at iteration 80 : 0.010517281480133533
Loss at iteration 90 : 0.01228893268853426
Loss at iteration 100 : 0.011753218248486519
Loss at iteration 110 : 0.013557089492678642
Loss at iteration 120 : 0.012621404603123665
Loss at iteration 130 : 0.011173241771757603
Loss at iteration 140 : 0.008666722103953362
Loss at iteration 150 : 0.012251942418515682
Loss at iteration 160 : 0.00994079653173685
Loss at iteration 170 : 0.009252235293388367
Loss at iteration 180 : 0.01518712192773819
Loss at iteration 190 : 0.0135106286033988
Loss at iteration 200 : 0.011366743594408035
Loss at iteration 210 : 0.013968870043754578
Loss at iteration 220 : 0.013713240623474121
Loss at iteration 230 : 0.014094626531004906
Loss at iteration 240 : 0.013561498373746872
Loss at iteration 250 : 0.01325756125152111
Loss at iteration 260 : 0.012636221945285797
Loss at iteration 270 : 0.012183533050119877
Loss at iteration 280 : 0.011341369710862637
Loss at iteration 290 : 0.009740100242197514
Loss at iteration 300 : 0.01164803747087717
Loss at iteration 310 : 0.010490200482308865
Loss at iteration 320 : 0.014958205632865429
Loss at iteration 330 : 0.012836291454732418
Loss at iteration 340 : 0.011867308989167213
Loss at iteration 350 : 0.014669790863990784
Loss at iteration 360 : 0.016847215592861176
Loss at iteration 370 : 0.012815061956644058
Loss at iteration 380 : 0.013318557292222977
Loss at iteration 390 : 0.010766719467937946
Loss at iteration 400 : 0.011106662452220917
Loss at iteration 410 : 0.00969015434384346
Loss at iteration 420 : 0.014324851334095001
Loss at iteration 430 : 0.01362713985145092
Loss at iteration 440 : 0.015053266659379005
Loss at iteration 450 : 0.012866271659731865
Loss at iteration 460 : 0.008914962410926819
Loss at iteration 470 : 0.008084402419626713
Loss at iteration 480 : 0.007266036234796047
Loss at iteration 490 : 0.012893934734165668
Loss at iteration 500 : 0.010560993105173111
Loss at iteration 510 : 0.012013386934995651
Loss at iteration 520 : 0.01321798749268055
Loss at iteration 530 : 0.010996172204613686
Loss at iteration 540 : 0.010308760218322277
Loss at iteration 550 : 0.010222198441624641
Loss at iteration 560 : 0.007783038541674614
Loss at iteration 570 : 0.007732572499662638
Loss at iteration 580 : 0.010068956762552261
Loss at iteration 590 : 0.013651481829583645
Loss at iteration 600 : 0.012452268041670322
The SSIM Value is: 0.8178217927614848
The PSNR Value is: 20.11572856903076
the epoch is: 57
Loss at iteration 10 : 0.011337506584823132
Loss at iteration 20 : 0.009286690503358841
Loss at iteration 30 : 0.016676291823387146
Loss at iteration 40 : 0.0103562381118536
Loss at iteration 50 : 0.015950724482536316
Loss at iteration 60 : 0.020365271717309952
Loss at iteration 70 : 0.01136167161166668
Loss at iteration 80 : 0.011006763204932213
Loss at iteration 90 : 0.008431094698607922
Loss at iteration 100 : 0.009066693484783173
Loss at iteration 110 : 0.010531093925237656
Loss at iteration 120 : 0.012914584018290043
Loss at iteration 130 : 0.01258045807480812
Loss at iteration 140 : 0.01217871718108654
Loss at iteration 150 : 0.012986667454242706
Loss at iteration 160 : 0.015253879129886627
Loss at iteration 170 : 0.007659795228391886
Loss at iteration 180 : 0.011942991986870766
Loss at iteration 190 : 0.010734549723565578
Loss at iteration 200 : 0.009100566618144512
Loss at iteration 210 : 0.0142078697681427
Loss at iteration 220 : 0.012982629239559174
Loss at iteration 230 : 0.009303495287895203
Loss at iteration 240 : 0.014730684459209442
Loss at iteration 250 : 0.013975381851196289
Loss at iteration 260 : 0.010375582613050938
Loss at iteration 270 : 0.011749498546123505
Loss at iteration 280 : 0.010044063441455364
Loss at iteration 290 : 0.01061023399233818
Loss at iteration 300 : 0.013028881512582302
Loss at iteration 310 : 0.018452119082212448
Loss at iteration 320 : 0.013575411401689053
Loss at iteration 330 : 0.015470899641513824
Loss at iteration 340 : 0.011609061621129513
Loss at iteration 350 : 0.018081441521644592
Loss at iteration 360 : 0.009346808306872845
Loss at iteration 370 : 0.007820327766239643
Loss at iteration 380 : 0.021677793934941292
Loss at iteration 390 : 0.008760303258895874
Loss at iteration 400 : 0.009653209708631039
Loss at iteration 410 : 0.012343663722276688
Loss at iteration 420 : 0.012624271214008331
Loss at iteration 430 : 0.00893306266516447
Loss at iteration 440 : 0.010940713807940483
Loss at iteration 450 : 0.009023038670420647
Loss at iteration 460 : 0.013798561878502369
Loss at iteration 470 : 0.010708028450608253
Loss at iteration 480 : 0.008898532018065453
Loss at iteration 490 : 0.013589771464467049
Loss at iteration 500 : 0.01122088823467493
Loss at iteration 510 : 0.011633218266069889
Loss at iteration 520 : 0.011177632957696915
Loss at iteration 530 : 0.014880352653563023
Loss at iteration 540 : 0.012595039792358875
Loss at iteration 550 : 0.009935740381479263
Loss at iteration 560 : 0.011061331257224083
Loss at iteration 570 : 0.012413643300533295
Loss at iteration 580 : 0.01151526439934969
Loss at iteration 590 : 0.014534722082316875
Loss at iteration 600 : 0.016691287979483604
The SSIM Value is: 0.7867343187332153
The PSNR Value is: 18.203740374247232
the epoch is: 58
Loss at iteration 10 : 0.010822949931025505
Loss at iteration 20 : 0.01097164861857891
Loss at iteration 30 : 0.009771834127604961
Loss at iteration 40 : 0.008474279195070267
Loss at iteration 50 : 0.011573843657970428
Loss at iteration 60 : 0.01161949522793293
Loss at iteration 70 : 0.012034546583890915
Loss at iteration 80 : 0.010410651564598083
Loss at iteration 90 : 0.0173812136054039
Loss at iteration 100 : 0.015665624290704727
Loss at iteration 110 : 0.011978384107351303
Loss at iteration 120 : 0.013757756911218166
Loss at iteration 130 : 0.008893057703971863
Loss at iteration 140 : 0.00958968698978424
Loss at iteration 150 : 0.011900320649147034
Loss at iteration 160 : 0.007439794018864632
Loss at iteration 170 : 0.00978290755301714
Loss at iteration 180 : 0.008195504546165466
Loss at iteration 190 : 0.013510942459106445
Loss at iteration 200 : 0.009196314960718155
Loss at iteration 210 : 0.00981422420591116
Loss at iteration 220 : 0.01924147829413414
Loss at iteration 230 : 0.012833141721785069
Loss at iteration 240 : 0.01680849865078926
Loss at iteration 250 : 0.014433309435844421
Loss at iteration 260 : 0.011656660586595535
Loss at iteration 270 : 0.013130493462085724
Loss at iteration 280 : 0.0104755200445652
Loss at iteration 290 : 0.01657859981060028
Loss at iteration 300 : 0.011700944975018501
Loss at iteration 310 : 0.014635615050792694
Loss at iteration 320 : 0.011448580771684647
Loss at iteration 330 : 0.011151192709803581
Loss at iteration 340 : 0.011462351307272911
Loss at iteration 350 : 0.010505998507142067
Loss at iteration 360 : 0.011300667189061642
Loss at iteration 370 : 0.011541874147951603
Loss at iteration 380 : 0.011956090107560158
Loss at iteration 390 : 0.008724529296159744
Loss at iteration 400 : 0.015252872370183468
Loss at iteration 410 : 0.01286762859672308
Loss at iteration 420 : 0.011103523895144463
Loss at iteration 430 : 0.012613406404852867
Loss at iteration 440 : 0.008995776996016502
Loss at iteration 450 : 0.010103434324264526
Loss at iteration 460 : 0.011663531884551048
Loss at iteration 470 : 0.012641612440347672
Loss at iteration 480 : 0.013918177224695683
Loss at iteration 490 : 0.012742258608341217
Loss at iteration 500 : 0.012298736721277237
Loss at iteration 510 : 0.011440379545092583
Loss at iteration 520 : 0.010882958769798279
Loss at iteration 530 : 0.009177681058645248
Loss at iteration 540 : 0.012203216552734375
Loss at iteration 550 : 0.013013185933232307
Loss at iteration 560 : 0.011957116425037384
Loss at iteration 570 : 0.010028466582298279
Loss at iteration 580 : 0.009592030197381973
Loss at iteration 590 : 0.008969930931925774
Loss at iteration 600 : 0.008869999088346958
The SSIM Value is: 0.8079335014025371
The PSNR Value is: 19.364996465047202
the epoch is: 59
Loss at iteration 10 : 0.008446731604635715
Loss at iteration 20 : 0.010915991850197315
Loss at iteration 30 : 0.01662563905119896
Loss at iteration 40 : 0.013504012487828732
Loss at iteration 50 : 0.012392082251608372
Loss at iteration 60 : 0.013957814313471317
Loss at iteration 70 : 0.00848958920687437
Loss at iteration 80 : 0.011240416206419468
Loss at iteration 90 : 0.010582845658063889
Loss at iteration 100 : 0.013039244338870049
Loss at iteration 110 : 0.008695145137608051
Loss at iteration 120 : 0.010281680151820183
Loss at iteration 130 : 0.013333799317479134
Loss at iteration 140 : 0.009898126125335693
Loss at iteration 150 : 0.017231866717338562
Loss at iteration 160 : 0.012770467437803745
Loss at iteration 170 : 0.011352050118148327
Loss at iteration 180 : 0.011158722452819347
Loss at iteration 190 : 0.016913674771785736
Loss at iteration 200 : 0.009438381530344486
Loss at iteration 210 : 0.01148191001266241
Loss at iteration 220 : 0.020096277818083763
Loss at iteration 230 : 0.0091042285785079
Loss at iteration 240 : 0.01121970172971487
Loss at iteration 250 : 0.009414776228368282
Loss at iteration 260 : 0.013510752469301224
Loss at iteration 270 : 0.01272711530327797
Loss at iteration 280 : 0.01089431345462799
Loss at iteration 290 : 0.010066090151667595
Loss at iteration 300 : 0.012792297638952732
Loss at iteration 310 : 0.013968796469271183
Loss at iteration 320 : 0.014061203226447105
Loss at iteration 330 : 0.01168450154364109
Loss at iteration 340 : 0.011179452762007713
Loss at iteration 350 : 0.014893812127411366
Loss at iteration 360 : 0.00769841531291604
Loss at iteration 370 : 0.00865036342293024
Loss at iteration 380 : 0.015065757557749748
Loss at iteration 390 : 0.015097321011126041
Loss at iteration 400 : 0.013263162225484848
Loss at iteration 410 : 0.011419588699936867
Loss at iteration 420 : 0.015404412522912025
Loss at iteration 430 : 0.010031424462795258
Loss at iteration 440 : 0.011272517032921314
Loss at iteration 450 : 0.010269112884998322
Loss at iteration 460 : 0.011259704828262329
Loss at iteration 470 : 0.008433887735009193
Loss at iteration 480 : 0.016408216208219528
Loss at iteration 490 : 0.012022442184388638
Loss at iteration 500 : 0.007715610787272453
Loss at iteration 510 : 0.009295765310525894
Loss at iteration 520 : 0.011321894824504852
Loss at iteration 530 : 0.012925109826028347
Loss at iteration 540 : 0.009514307603240013
Loss at iteration 550 : 0.016658619046211243
Loss at iteration 560 : 0.01793253794312477
Loss at iteration 570 : 0.0145341157913208
Loss at iteration 580 : 0.011640658602118492
Loss at iteration 590 : 0.01343771442770958
Loss at iteration 600 : 0.010387767106294632
The SSIM Value is: 0.8237800161043803
The PSNR Value is: 20.691389528910317
the epoch is: 60
Loss at iteration 10 : 0.010031938552856445
Loss at iteration 20 : 0.021139860153198242
Loss at iteration 30 : 0.014914721250534058
Loss at iteration 40 : 0.00822233222424984
Loss at iteration 50 : 0.015334255062043667
Loss at iteration 60 : 0.014979646541178226
Loss at iteration 70 : 0.007408033590763807
Loss at iteration 80 : 0.014122620224952698
Loss at iteration 90 : 0.01431247591972351
Loss at iteration 100 : 0.010590414516627789
Loss at iteration 110 : 0.00926628615707159
Loss at iteration 120 : 0.014193623326718807
Loss at iteration 130 : 0.012452197261154652
Loss at iteration 140 : 0.01251293160021305
Loss at iteration 150 : 0.011674541980028152
Loss at iteration 160 : 0.018240367993712425
Loss at iteration 170 : 0.008442276157438755
Loss at iteration 180 : 0.01249823160469532
Loss at iteration 190 : 0.008390659466385841
Loss at iteration 200 : 0.00995243526995182
Loss at iteration 210 : 0.014339220710098743
Loss at iteration 220 : 0.013089396059513092
Loss at iteration 230 : 0.012582657858729362
Loss at iteration 240 : 0.011680768802762032
Loss at iteration 250 : 0.013096285983920097
Loss at iteration 260 : 0.013653198257088661
Loss at iteration 270 : 0.013279033824801445
Loss at iteration 280 : 0.010524101555347443
Loss at iteration 290 : 0.013614706695079803
Loss at iteration 300 : 0.011111932806670666
Loss at iteration 310 : 0.009115503169596195
Loss at iteration 320 : 0.009905403479933739
Loss at iteration 330 : 0.013608325272798538
Loss at iteration 340 : 0.014240175485610962
Loss at iteration 350 : 0.011656306684017181
Loss at iteration 360 : 0.014792653732001781
Loss at iteration 370 : 0.011479893699288368
Loss at iteration 380 : 0.009601622819900513
Loss at iteration 390 : 0.013423878699541092
Loss at iteration 400 : 0.010431839153170586
Loss at iteration 410 : 0.00952322781085968
Loss at iteration 420 : 0.019643710926175117
Loss at iteration 430 : 0.008887846022844315
Loss at iteration 440 : 0.010142565704882145
Loss at iteration 450 : 0.015075964853167534
Loss at iteration 460 : 0.01384967751801014
Loss at iteration 470 : 0.013867885805666447
Loss at iteration 480 : 0.010999535210430622
Loss at iteration 490 : 0.010580610483884811
Loss at iteration 500 : 0.008756842464208603
Loss at iteration 510 : 0.015615187585353851
Loss at iteration 520 : 0.012720856815576553
Loss at iteration 530 : 0.011380414478480816
Loss at iteration 540 : 0.008468913845717907
Loss at iteration 550 : 0.01006440632045269
Loss at iteration 560 : 0.015224694274365902
Loss at iteration 570 : 0.012547731399536133
Loss at iteration 580 : 0.01104067638516426
Loss at iteration 590 : 0.010486051440238953
Loss at iteration 600 : 0.01140445563942194
The SSIM Value is: 0.8110128283500672
The PSNR Value is: 19.488756688435874
the epoch is: 61
Loss at iteration 10 : 0.014108870178461075
Loss at iteration 20 : 0.010593608021736145
Loss at iteration 30 : 0.010132651776075363
Loss at iteration 40 : 0.009585661813616753
Loss at iteration 50 : 0.010060716420412064
Loss at iteration 60 : 0.009392616339027882
Loss at iteration 70 : 0.008297981694340706
Loss at iteration 80 : 0.012856293469667435
Loss at iteration 90 : 0.013852838426828384
Loss at iteration 100 : 0.014620761387050152
Loss at iteration 110 : 0.013847674243152142
Loss at iteration 120 : 0.012612050399184227
Loss at iteration 130 : 0.01180709432810545
Loss at iteration 140 : 0.008948328904807568
Loss at iteration 150 : 0.010063627734780312
Loss at iteration 160 : 0.01610882766544819
Loss at iteration 170 : 0.012191309593617916
Loss at iteration 180 : 0.007173113990575075
Loss at iteration 190 : 0.010167388245463371
Loss at iteration 200 : 0.013894297182559967
Loss at iteration 210 : 0.013512743636965752
Loss at iteration 220 : 0.013523800298571587
Loss at iteration 230 : 0.018815115094184875
Loss at iteration 240 : 0.013591477647423744
Loss at iteration 250 : 0.012086895294487476
Loss at iteration 260 : 0.014109799638390541
Loss at iteration 270 : 0.008844243362545967
Loss at iteration 280 : 0.010390897281467915
Loss at iteration 290 : 0.011159348301589489
Loss at iteration 300 : 0.010696479119360447
Loss at iteration 310 : 0.01940024457871914
Loss at iteration 320 : 0.009410972706973553
Loss at iteration 330 : 0.010653316043317318
Loss at iteration 340 : 0.011593293398618698
Loss at iteration 350 : 0.01481064036488533
Loss at iteration 360 : 0.006738005205988884
Loss at iteration 370 : 0.012404508888721466
Loss at iteration 380 : 0.008945723995566368
Loss at iteration 390 : 0.010204396210610867
Loss at iteration 400 : 0.018989698961377144
Loss at iteration 410 : 0.010509215295314789
Loss at iteration 420 : 0.016950007528066635
Loss at iteration 430 : 0.011027885600924492
Loss at iteration 440 : 0.013939510099589825
Loss at iteration 450 : 0.00763248885050416
Loss at iteration 460 : 0.010997382923960686
Loss at iteration 470 : 0.008591510355472565
Loss at iteration 480 : 0.011316623538732529
Loss at iteration 490 : 0.011149443686008453
Loss at iteration 500 : 0.012179912999272346
Loss at iteration 510 : 0.011290716007351875
Loss at iteration 520 : 0.008190878666937351
Loss at iteration 530 : 0.009574617259204388
Loss at iteration 540 : 0.009007291868329048
Loss at iteration 550 : 0.016002297401428223
Loss at iteration 560 : 0.010176312178373337
Loss at iteration 570 : 0.013940482400357723
Loss at iteration 580 : 0.014282763935625553
Loss at iteration 590 : 0.01004030741751194
Loss at iteration 600 : 0.01659972593188286
The SSIM Value is: 0.8136312206586201
The PSNR Value is: 19.9031218846639
the epoch is: 62
Loss at iteration 10 : 0.011771081015467644
Loss at iteration 20 : 0.014159079641103745
Loss at iteration 30 : 0.010114870965480804
Loss at iteration 40 : 0.014238259755074978
Loss at iteration 50 : 0.010211963206529617
Loss at iteration 60 : 0.013223347254097462
Loss at iteration 70 : 0.008182432502508163
Loss at iteration 80 : 0.013225565664470196
Loss at iteration 90 : 0.011636643670499325
Loss at iteration 100 : 0.008612241595983505
Loss at iteration 110 : 0.012348011136054993
Loss at iteration 120 : 0.012531141750514507
Loss at iteration 130 : 0.011324466206133366
Loss at iteration 140 : 0.012502456083893776
Loss at iteration 150 : 0.01134928222745657
Loss at iteration 160 : 0.010804367251694202
Loss at iteration 170 : 0.011942686513066292
Loss at iteration 180 : 0.012603763490915298
Loss at iteration 190 : 0.009742021560668945
Loss at iteration 200 : 0.012036656029522419
Loss at iteration 210 : 0.007630985230207443
Loss at iteration 220 : 0.008250823244452477
Loss at iteration 230 : 0.010615520179271698
Loss at iteration 240 : 0.012876352295279503
Loss at iteration 250 : 0.009196468628942966
Loss at iteration 260 : 0.009929562918841839
Loss at iteration 270 : 0.010400855913758278
Loss at iteration 280 : 0.011980258859694004
Loss at iteration 290 : 0.011906341649591923
Loss at iteration 300 : 0.013104608282446861
Loss at iteration 310 : 0.012627055868506432
Loss at iteration 320 : 0.010745937936007977
Loss at iteration 330 : 0.012810851447284222
Loss at iteration 340 : 0.009178759530186653
Loss at iteration 350 : 0.012541031464934349
Loss at iteration 360 : 0.010322383604943752
Loss at iteration 370 : 0.01107774954289198
Loss at iteration 380 : 0.012200212106108665
Loss at iteration 390 : 0.011588815599679947
Loss at iteration 400 : 0.010349452495574951
Loss at iteration 410 : 0.008586965501308441
Loss at iteration 420 : 0.01763663999736309
Loss at iteration 430 : 0.009590068832039833
Loss at iteration 440 : 0.014961214736104012
Loss at iteration 450 : 0.016701754182577133
Loss at iteration 460 : 0.01103689894080162
Loss at iteration 470 : 0.01034574769437313
Loss at iteration 480 : 0.012521862983703613
Loss at iteration 490 : 0.010304821655154228
Loss at iteration 500 : 0.013796485960483551
Loss at iteration 510 : 0.01605883799493313
Loss at iteration 520 : 0.0089164013043046
Loss at iteration 530 : 0.009096113964915276
Loss at iteration 540 : 0.011413207277655602
Loss at iteration 550 : 0.00789068266749382
Loss at iteration 560 : 0.012159398756921291
Loss at iteration 570 : 0.010149629786610603
Loss at iteration 580 : 0.007504085078835487
Loss at iteration 590 : 0.010809038765728474
Loss at iteration 600 : 0.011860438622534275
The SSIM Value is: 0.8343102852503459
The PSNR Value is: 21.04653663635254
the epoch is: 63
Loss at iteration 10 : 0.007917001843452454
Loss at iteration 20 : 0.005979424342513084
Loss at iteration 30 : 0.011969903483986855
Loss at iteration 40 : 0.010980850085616112
Loss at iteration 50 : 0.010450229048728943
Loss at iteration 60 : 0.012148061767220497
Loss at iteration 70 : 0.01604328118264675
Loss at iteration 80 : 0.013074034824967384
Loss at iteration 90 : 0.009092194959521294
Loss at iteration 100 : 0.010831795632839203
Loss at iteration 110 : 0.011125844903290272
Loss at iteration 120 : 0.010226195678114891
Loss at iteration 130 : 0.011850505135953426
Loss at iteration 140 : 0.014057358726859093
Loss at iteration 150 : 0.0071098692715168
Loss at iteration 160 : 0.014130866155028343
Loss at iteration 170 : 0.009793168865144253
Loss at iteration 180 : 0.009032677859067917
Loss at iteration 190 : 0.014534048736095428
Loss at iteration 200 : 0.013530468568205833
Loss at iteration 210 : 0.012512403540313244
Loss at iteration 220 : 0.009408654645085335
Loss at iteration 230 : 0.01251206174492836
Loss at iteration 240 : 0.012233588844537735
Loss at iteration 250 : 0.01484726369380951
Loss at iteration 260 : 0.009662730619311333
Loss at iteration 270 : 0.009973011910915375
Loss at iteration 280 : 0.01787404716014862
Loss at iteration 290 : 0.008597567677497864
Loss at iteration 300 : 0.00914753321558237
Loss at iteration 310 : 0.010433148592710495
Loss at iteration 320 : 0.007673054002225399
Loss at iteration 330 : 0.01393859088420868
Loss at iteration 340 : 0.010857148095965385
Loss at iteration 350 : 0.01210818812251091
Loss at iteration 360 : 0.014601134695112705
Loss at iteration 370 : 0.011028998531401157
Loss at iteration 380 : 0.01269539725035429
Loss at iteration 390 : 0.00993826612830162
Loss at iteration 400 : 0.009235605597496033
Loss at iteration 410 : 0.013981059193611145
Loss at iteration 420 : 0.010748741216957569
Loss at iteration 430 : 0.010146085172891617
Loss at iteration 440 : 0.013088623061776161
Loss at iteration 450 : 0.010607777163386345
Loss at iteration 460 : 0.017470888793468475
Loss at iteration 470 : 0.021255087107419968
Loss at iteration 480 : 0.010089289397001266
Loss at iteration 490 : 0.00946551188826561
Loss at iteration 500 : 0.014065340161323547
Loss at iteration 510 : 0.011101136915385723
Loss at iteration 520 : 0.015485119074583054
Loss at iteration 530 : 0.015068932436406612
Loss at iteration 540 : 0.009594561532139778
Loss at iteration 550 : 0.011293725110590458
Loss at iteration 560 : 0.010846011340618134
Loss at iteration 570 : 0.018295282498002052
Loss at iteration 580 : 0.011480499058961868
Loss at iteration 590 : 0.016318252310156822
Loss at iteration 600 : 0.011260916478931904
The SSIM Value is: 0.8155343135197958
The PSNR Value is: 19.488306363423664
the epoch is: 64
Loss at iteration 10 : 0.013540978543460369
Loss at iteration 20 : 0.009206043556332588
Loss at iteration 30 : 0.018271729350090027
Loss at iteration 40 : 0.013780714012682438
Loss at iteration 50 : 0.009700773283839226
Loss at iteration 60 : 0.016400836408138275
Loss at iteration 70 : 0.008015819825232029
Loss at iteration 80 : 0.00844663567841053
Loss at iteration 90 : 0.00932540837675333
Loss at iteration 100 : 0.013140491209924221
Loss at iteration 110 : 0.015069075860083103
Loss at iteration 120 : 0.012025641277432442
Loss at iteration 130 : 0.01104800496250391
Loss at iteration 140 : 0.011265343055129051
Loss at iteration 150 : 0.012136471457779408
Loss at iteration 160 : 0.007553208153694868
Loss at iteration 170 : 0.011678006500005722
Loss at iteration 180 : 0.010272645391523838
Loss at iteration 190 : 0.012150757014751434
Loss at iteration 200 : 0.017932886257767677
Loss at iteration 210 : 0.012043689377605915
Loss at iteration 220 : 0.00917024351656437
Loss at iteration 230 : 0.012412434443831444
Loss at iteration 240 : 0.010781422257423401
Loss at iteration 250 : 0.011886069551110268
Loss at iteration 260 : 0.011359990574419498
Loss at iteration 270 : 0.010912498459219933
Loss at iteration 280 : 0.01279542874544859
Loss at iteration 290 : 0.008879530243575573
Loss at iteration 300 : 0.007808850612491369
Loss at iteration 310 : 0.009873025119304657
Loss at iteration 320 : 0.012869245372712612
Loss at iteration 330 : 0.01923825964331627
Loss at iteration 340 : 0.009983563795685768
Loss at iteration 350 : 0.009451990947127342
Loss at iteration 360 : 0.010057909414172173
Loss at iteration 370 : 0.014688343740999699
Loss at iteration 380 : 0.012112665921449661
Loss at iteration 390 : 0.009673837572336197
Loss at iteration 400 : 0.00783312227576971
Loss at iteration 410 : 0.012754525057971478
Loss at iteration 420 : 0.01538541167974472
Loss at iteration 430 : 0.008659513667225838
Loss at iteration 440 : 0.013525285758078098
Loss at iteration 450 : 0.013931229710578918
Loss at iteration 460 : 0.009687036275863647
Loss at iteration 470 : 0.01486312784254551
Loss at iteration 480 : 0.010117139667272568
Loss at iteration 490 : 0.013034820556640625
Loss at iteration 500 : 0.01658891700208187
Loss at iteration 510 : 0.01160673052072525
Loss at iteration 520 : 0.01335536316037178
Loss at iteration 530 : 0.007100576534867287
Loss at iteration 540 : 0.008080429397523403
Loss at iteration 550 : 0.011249197646975517
Loss at iteration 560 : 0.010005010291934013
Loss at iteration 570 : 0.011205393821001053
Loss at iteration 580 : 0.009671148844063282
Loss at iteration 590 : 0.013430099934339523
Loss at iteration 600 : 0.009496672078967094
The SSIM Value is: 0.8188644409179687
The PSNR Value is: 19.481592496236164
the epoch is: 65
Loss at iteration 10 : 0.011040297336876392
Loss at iteration 20 : 0.012936742976307869
Loss at iteration 30 : 0.010595547035336494
Loss at iteration 40 : 0.013076664879918098
Loss at iteration 50 : 0.014921619556844234
Loss at iteration 60 : 0.011993112042546272
Loss at iteration 70 : 0.010297146625816822
Loss at iteration 80 : 0.014306842349469662
Loss at iteration 90 : 0.010316471569240093
Loss at iteration 100 : 0.014323867857456207
Loss at iteration 110 : 0.015275201760232449
Loss at iteration 120 : 0.016897838562726974
Loss at iteration 130 : 0.011570760980248451
Loss at iteration 140 : 0.008567527867853642
Loss at iteration 150 : 0.011077319271862507
Loss at iteration 160 : 0.017594777047634125
Loss at iteration 170 : 0.012616239488124847
Loss at iteration 180 : 0.01417702715843916
Loss at iteration 190 : 0.010402155108749866
Loss at iteration 200 : 0.01271167490631342
Loss at iteration 210 : 0.010825312696397305
Loss at iteration 220 : 0.010295845568180084
Loss at iteration 230 : 0.012991519644856453
Loss at iteration 240 : 0.01270332932472229
Loss at iteration 250 : 0.012265889905393124
Loss at iteration 260 : 0.01137017272412777
Loss at iteration 270 : 0.011042080819606781
Loss at iteration 280 : 0.013558970764279366
Loss at iteration 290 : 0.009599180892109871
Loss at iteration 300 : 0.01165701076388359
Loss at iteration 310 : 0.010021442547440529
Loss at iteration 320 : 0.017495378851890564
Loss at iteration 330 : 0.009101686999201775
Loss at iteration 340 : 0.009205189533531666
Loss at iteration 350 : 0.0067961132153868675
Loss at iteration 360 : 0.011963983066380024
Loss at iteration 370 : 0.010156754404306412
Loss at iteration 380 : 0.010101640596985817
Loss at iteration 390 : 0.011043738573789597
Loss at iteration 400 : 0.01119331456720829
Loss at iteration 410 : 0.009328316897153854
Loss at iteration 420 : 0.007902096956968307
Loss at iteration 430 : 0.012771263718605042
Loss at iteration 440 : 0.013067969121038914
Loss at iteration 450 : 0.012278718873858452
Loss at iteration 460 : 0.012943975627422333
Loss at iteration 470 : 0.015046793967485428
Loss at iteration 480 : 0.013549650087952614
Loss at iteration 490 : 0.009664691984653473
Loss at iteration 500 : 0.008626094087958336
