Namespace(gpu_id=0, img_path='/home/wsz/workspace/Data/LOLdataset/our485_patch/low/', img_val_path='/home/wsz/workspace/Data/LOLdataset/eval15/low/', batch_size=8, lr=0.0002, weight_decay=0, pretrain_dir=None, num_epochs=200, display_iter=10, snapshots_folder='workdirs/snapshots_folder_lol_v1_patch_unet_weight_220922')
Total examples: 4850
Total examples: 15
the device is: cuda:0
######## Start IAT Training #########
the epoch is: 0
/home/wsz/miniconda3/envs/kang/lib/python3.9/site-packages/torch/nn/functional.py:3509: UserWarning: nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.
  warnings.warn("nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.")
Loss at iteration 470 : 0.011350015178322792
Loss at iteration 480 : 0.012972577475011349
Loss at iteration 490 : 0.011757376603782177
Loss at iteration 500 : 0.012982591986656189
Loss at iteration 510 : 0.011289900168776512
Loss at iteration 520 : 0.011205226182937622
Loss at iteration 530 : 0.013558145612478256
Loss at iteration 540 : 0.013231361284852028
Loss at iteration 550 : 0.009201319888234138
Loss at iteration 560 : 0.010625758208334446
Loss at iteration 570 : 0.010036409832537174
Loss at iteration 580 : 0.013637012802064419
Loss at iteration 590 : 0.014254610985517502
Loss at iteration 600 : 0.010546118021011353
The SSIM Value is: 0.8141961415608724
The PSNR Value is: 19.41812915802002
the epoch is: 53
Loss at iteration 10 : 0.01279220636934042
Loss at iteration 20 : 0.013599121943116188
Loss at iteration 30 : 0.009935400448739529
Loss at iteration 40 : 0.011532749980688095
Loss at iteration 50 : 0.011097515933215618
Loss at iteration 60 : 0.00927267037332058
Loss at iteration 70 : 0.014448069036006927
Loss at iteration 80 : 0.010617785155773163
Loss at iteration 90 : 0.011857601813971996
Loss at iteration 100 : 0.011205827817320824
Loss at iteration 110 : 0.01402315404266119
Loss at iteration 120 : 0.013365119695663452
Loss at iteration 130 : 0.006869874894618988
Loss at iteration 140 : 0.007676621433347464
Loss at iteration 150 : 0.00882315170019865
Loss at iteration 160 : 0.015450417064130306
Loss at iteration 170 : 0.013275796547532082
Loss at iteration 180 : 0.011326382867991924
Loss at iteration 190 : 0.013240219093859196
Loss at iteration 200 : 0.009247121401131153
Loss at iteration 210 : 0.013005966320633888
Loss at iteration 220 : 0.01007696334272623
Loss at iteration 230 : 0.013126971200108528
Loss at iteration 240 : 0.014034303836524487
Loss at iteration 250 : 0.011349080130457878
Loss at iteration 260 : 0.00911781471222639
Loss at iteration 270 : 0.017159897834062576
Loss at iteration 280 : 0.013070669956505299
Loss at iteration 290 : 0.013769026845693588
Loss at iteration 300 : 0.008260294795036316
Loss at iteration 310 : 0.015524215996265411
Loss at iteration 320 : 0.01566563919186592
Loss at iteration 330 : 0.012488475069403648
Loss at iteration 340 : 0.011273047886788845
Loss at iteration 350 : 0.013788476586341858
Loss at iteration 360 : 0.014549095183610916
Loss at iteration 370 : 0.015031306073069572
Loss at iteration 380 : 0.014074385166168213
Loss at iteration 390 : 0.013550693169236183
Loss at iteration 400 : 0.013771669939160347
Loss at iteration 410 : 0.015323273837566376
Loss at iteration 420 : 0.014528786763548851
Loss at iteration 430 : 0.012206781655550003
Loss at iteration 440 : 0.009347225539386272
Loss at iteration 450 : 0.013512419536709785
Loss at iteration 460 : 0.010299235582351685
Loss at iteration 470 : 0.01003488339483738
Loss at iteration 480 : 0.01169278472661972
Loss at iteration 490 : 0.01489233411848545
Loss at iteration 500 : 0.011351792141795158
Loss at iteration 510 : 0.014200704172253609
Loss at iteration 520 : 0.013583329506218433
Loss at iteration 530 : 0.008602955378592014
Loss at iteration 540 : 0.008971638046205044
Loss at iteration 550 : 0.009417278692126274
Loss at iteration 560 : 0.012416854500770569
Loss at iteration 570 : 0.020739169791340828
Loss at iteration 580 : 0.012314112856984138
Loss at iteration 590 : 0.011587519198656082
Loss at iteration 600 : 0.012982076965272427
The SSIM Value is: 0.7796234329541524
The PSNR Value is: 17.25074685414632
the epoch is: 54
Loss at iteration 10 : 0.009457466192543507
Loss at iteration 20 : 0.012021447531878948
Loss at iteration 30 : 0.010038401931524277
Loss at iteration 40 : 0.01704990677535534
Loss at iteration 50 : 0.010661011561751366
Loss at iteration 60 : 0.011245794594287872
Loss at iteration 70 : 0.010960768908262253
Loss at iteration 80 : 0.006673789583146572
Loss at iteration 90 : 0.014235936105251312
Loss at iteration 100 : 0.013567188754677773
Loss at iteration 110 : 0.01475158054381609
Loss at iteration 120 : 0.01791028492152691
Loss at iteration 130 : 0.014887991361320019
Loss at iteration 140 : 0.01412771362811327
Loss at iteration 150 : 0.011460860259830952
Loss at iteration 160 : 0.01292711403220892
Loss at iteration 170 : 0.016254998743534088
Loss at iteration 180 : 0.010567177087068558
Loss at iteration 190 : 0.011807683855295181
Loss at iteration 200 : 0.010902904905378819
Loss at iteration 210 : 0.009956353344023228
Loss at iteration 220 : 0.008940274827182293
Loss at iteration 230 : 0.01367773488163948
Loss at iteration 240 : 0.01046367920935154
Loss at iteration 250 : 0.009574553929269314
Loss at iteration 260 : 0.009427815675735474
Loss at iteration 270 : 0.013507083989679813
Loss at iteration 280 : 0.008639761246740818
Loss at iteration 290 : 0.013760754838585854
Loss at iteration 300 : 0.01022692397236824
Loss at iteration 310 : 0.010301874950528145
Loss at iteration 320 : 0.011337202042341232
Loss at iteration 330 : 0.014337999746203423
Loss at iteration 340 : 0.014777770265936852
Loss at iteration 350 : 0.02081082947552204
Loss at iteration 360 : 0.017066149041056633
Loss at iteration 370 : 0.012401994317770004
Loss at iteration 380 : 0.015482048504054546
Loss at iteration 390 : 0.010277889668941498
Loss at iteration 400 : 0.011933255940675735
Loss at iteration 410 : 0.012704427354037762
Loss at iteration 420 : 0.01132942270487547
Loss at iteration 430 : 0.01033586636185646
Loss at iteration 440 : 0.010247757658362389
Loss at iteration 450 : 0.013510623946785927
Loss at iteration 460 : 0.011276018805801868
Loss at iteration 470 : 0.010962825268507004
Loss at iteration 480 : 0.015703856945037842
Loss at iteration 490 : 0.012934323400259018
Loss at iteration 500 : 0.009743538685142994
Loss at iteration 510 : 0.01223977655172348
Loss at iteration 520 : 0.013308241963386536
Loss at iteration 530 : 0.011887500062584877
Loss at iteration 540 : 0.011209446005523205
Loss at iteration 550 : 0.013867516070604324
Loss at iteration 560 : 0.020047668367624283
Loss at iteration 570 : 0.012790970504283905
Loss at iteration 580 : 0.012291055172681808
Loss at iteration 590 : 0.01200159639120102
Loss at iteration 600 : 0.010207231156527996
The SSIM Value is: 0.8102345546086629
The PSNR Value is: 18.99143581390381
the epoch is: 55
Loss at iteration 10 : 0.013828528113663197
Loss at iteration 20 : 0.012065572664141655
Loss at iteration 30 : 0.008595569059252739
Loss at iteration 40 : 0.011375192552804947
Loss at iteration 50 : 0.010803347453474998
Loss at iteration 60 : 0.011253656819462776
Loss at iteration 70 : 0.011750546284019947
Loss at iteration 80 : 0.008177446201443672
Loss at iteration 90 : 0.008777130395174026
Loss at iteration 100 : 0.013121861964464188
Loss at iteration 110 : 0.017418349161744118
Loss at iteration 120 : 0.013390876352787018
Loss at iteration 130 : 0.01069861464202404
Loss at iteration 140 : 0.01123328972607851
Loss at iteration 150 : 0.010136837139725685
Loss at iteration 160 : 0.011424972675740719
Loss at iteration 170 : 0.012394286692142487
Loss at iteration 180 : 0.010744177736341953
Loss at iteration 190 : 0.015125232748687267
Loss at iteration 200 : 0.01209951750934124
Loss at iteration 210 : 0.017146214842796326
Loss at iteration 220 : 0.00896439328789711
Loss at iteration 230 : 0.009248628281056881
Loss at iteration 240 : 0.010705058462917805
Loss at iteration 250 : 0.010376348160207272
Loss at iteration 260 : 0.007798324339091778
Loss at iteration 270 : 0.014848645776510239
Loss at iteration 280 : 0.01196865551173687
Loss at iteration 290 : 0.017365513369441032
Loss at iteration 300 : 0.013493744656443596
Loss at iteration 310 : 0.01712464913725853
Loss at iteration 320 : 0.014436837285757065
Loss at iteration 330 : 0.012119447812438011
Loss at iteration 340 : 0.014180038124322891
Loss at iteration 350 : 0.012269573286175728
Loss at iteration 360 : 0.009741544723510742
Loss at iteration 370 : 0.017493151128292084
Loss at iteration 380 : 0.009919688105583191
Loss at iteration 390 : 0.01294988114386797
Loss at iteration 400 : 0.008998466655611992
Loss at iteration 410 : 0.01178404688835144
Loss at iteration 420 : 0.012781016528606415
Loss at iteration 430 : 0.013166761957108974
Loss at iteration 440 : 0.013685932382941246
Loss at iteration 450 : 0.011371214874088764
Loss at iteration 460 : 0.011337701231241226
Loss at iteration 470 : 0.014159654267132282
Loss at iteration 480 : 0.008822531439363956
Loss at iteration 490 : 0.01124562881886959
Loss at iteration 500 : 0.00978856161236763
Loss at iteration 510 : 0.012016139924526215
Loss at iteration 520 : 0.012126240879297256
Loss at iteration 530 : 0.016071710735559464
Loss at iteration 540 : 0.010778862982988358
Loss at iteration 550 : 0.017795968800783157
Loss at iteration 560 : 0.02037106081843376
Loss at iteration 570 : 0.016627466306090355
Loss at iteration 580 : 0.011163589544594288
Loss at iteration 590 : 0.00874469056725502
Loss at iteration 600 : 0.007274901494383812
The SSIM Value is: 0.7987392663955688
The PSNR Value is: 18.942638270060222
the epoch is: 56
Loss at iteration 10 : 0.009923378005623817
Loss at iteration 20 : 0.008491137064993382
Loss at iteration 30 : 0.009882215410470963
Loss at iteration 40 : 0.010243937373161316
Loss at iteration 50 : 0.01841208152472973
Loss at iteration 60 : 0.01606738567352295
Loss at iteration 70 : 0.008774487301707268
Loss at iteration 80 : 0.00937350932508707
Loss at iteration 90 : 0.012172272428870201
Loss at iteration 100 : 0.013365620747208595
Loss at iteration 110 : 0.008454680442810059
Loss at iteration 120 : 0.012674207799136639
Loss at iteration 130 : 0.010483529418706894
Loss at iteration 140 : 0.010752677917480469
Loss at iteration 150 : 0.013796355575323105
Loss at iteration 160 : 0.010543582029640675
Loss at iteration 170 : 0.011876469478011131
Loss at iteration 180 : 0.008586222305893898
Loss at iteration 190 : 0.010459781624376774
Loss at iteration 200 : 0.01926076039671898
Loss at iteration 210 : 0.010564440861344337
Loss at iteration 220 : 0.013565541245043278
Loss at iteration 230 : 0.008529885672032833
Loss at iteration 240 : 0.012324269860982895
Loss at iteration 250 : 0.018689345568418503
Loss at iteration 260 : 0.008253617212176323
Loss at iteration 270 : 0.018405284732580185
Loss at iteration 280 : 0.015727657824754715
Loss at iteration 290 : 0.01116488128900528
Loss at iteration 300 : 0.01181894913315773
Loss at iteration 310 : 0.010449700988829136
Loss at iteration 320 : 0.012374382466077805
Loss at iteration 330 : 0.01655912771821022
Loss at iteration 340 : 0.010147061198949814
Loss at iteration 350 : 0.011356431990861893
Loss at iteration 360 : 0.0074088494293391705
Loss at iteration 370 : 0.012541206553578377
Loss at iteration 380 : 0.012882689014077187
Loss at iteration 390 : 0.010956179350614548
Loss at iteration 400 : 0.007724733557552099
Loss at iteration 410 : 0.010524174198508263
Loss at iteration 420 : 0.015759771689772606
Loss at iteration 430 : 0.01047663576900959
Loss at iteration 440 : 0.008429504930973053
Loss at iteration 450 : 0.011749105527997017
Loss at iteration 460 : 0.01682419329881668
Loss at iteration 470 : 0.016323529183864594
Loss at iteration 480 : 0.008881421759724617
Loss at iteration 490 : 0.00917128100991249
Loss at iteration 500 : 0.01734120398759842
Loss at iteration 510 : 0.014023039489984512
Loss at iteration 520 : 0.014821352437138557
Loss at iteration 530 : 0.009892716072499752
Loss at iteration 540 : 0.007880158722400665
Loss at iteration 550 : 0.01089494489133358
Loss at iteration 560 : 0.006528229918330908
Loss at iteration 570 : 0.012453668750822544
Loss at iteration 580 : 0.012858533300459385
Loss at iteration 590 : 0.014482131227850914
Loss at iteration 600 : 0.010599259287118912
The SSIM Value is: 0.8217082858085633
The PSNR Value is: 19.953343518575032
the epoch is: 57
Loss at iteration 10 : 0.012090671807527542
Loss at iteration 20 : 0.009288213215768337
Loss at iteration 30 : 0.010286485776305199
Loss at iteration 40 : 0.01407957635819912
Loss at iteration 50 : 0.011529223993420601
Loss at iteration 60 : 0.01088467426598072
Loss at iteration 70 : 0.011134757660329342
Loss at iteration 80 : 0.013231243938207626
Loss at iteration 90 : 0.015907222405076027
Loss at iteration 100 : 0.013464534655213356
Loss at iteration 110 : 0.011265143752098083
Loss at iteration 120 : 0.016431042924523354
Loss at iteration 130 : 0.013943010941147804
Loss at iteration 140 : 0.011706916615366936
Loss at iteration 150 : 0.015056081116199493
Loss at iteration 160 : 0.019490836188197136
Loss at iteration 170 : 0.011572654359042645
Loss at iteration 180 : 0.007882894016802311
Loss at iteration 190 : 0.00922825001180172
Loss at iteration 200 : 0.012585381045937538
Loss at iteration 210 : 0.010004857555031776
Loss at iteration 220 : 0.009352834895253181
Loss at iteration 230 : 0.014563728123903275
Loss at iteration 240 : 0.009225266054272652
Loss at iteration 250 : 0.008517753332853317
Loss at iteration 260 : 0.008636468090116978
Loss at iteration 270 : 0.01347313728183508
Loss at iteration 280 : 0.016662398353219032
Loss at iteration 290 : 0.011173030361533165
Loss at iteration 300 : 0.013302252627909184
Loss at iteration 310 : 0.010117599740624428
Loss at iteration 320 : 0.014651181176304817
Loss at iteration 330 : 0.012768646702170372
Loss at iteration 340 : 0.00810528825968504
Loss at iteration 350 : 0.01228554081171751
Loss at iteration 360 : 0.01205480471253395
Loss at iteration 370 : 0.011407725512981415
Loss at iteration 380 : 0.010286727920174599
Loss at iteration 390 : 0.013852369971573353
Loss at iteration 400 : 0.013690566644072533
Loss at iteration 410 : 0.011881206184625626
Loss at iteration 420 : 0.012428448535501957
Loss at iteration 430 : 0.012812760658562183
Loss at iteration 440 : 0.012104303576052189
Loss at iteration 450 : 0.010165928862988949
Loss at iteration 460 : 0.00893985852599144
Loss at iteration 470 : 0.011640703305602074
Loss at iteration 480 : 0.009671477600932121
Loss at iteration 490 : 0.010874648578464985
Loss at iteration 500 : 0.010676153004169464
Loss at iteration 510 : 0.007084578275680542
Loss at iteration 520 : 0.011364951729774475
Loss at iteration 530 : 0.012291374616324902
Loss at iteration 540 : 0.011602159589529037
Loss at iteration 550 : 0.010631810873746872
Loss at iteration 560 : 0.010842268355190754
Loss at iteration 570 : 0.010072501376271248
Loss at iteration 580 : 0.011737067252397537
Loss at iteration 590 : 0.014314111322164536
Loss at iteration 600 : 0.009919890202581882
The SSIM Value is: 0.80357319911321
The PSNR Value is: 19.07656955718994
the epoch is: 58
Loss at iteration 10 : 0.015587828122079372
Loss at iteration 20 : 0.009929787367582321
Loss at iteration 30 : 0.012255756184458733
Loss at iteration 40 : 0.012664379552006721
Loss at iteration 50 : 0.009306482039391994
Loss at iteration 60 : 0.013494256883859634
Loss at iteration 70 : 0.011428045108914375
Loss at iteration 80 : 0.011965619400143623
Loss at iteration 90 : 0.011337877251207829
Loss at iteration 100 : 0.010378806851804256
Loss at iteration 110 : 0.013613058254122734
Loss at iteration 120 : 0.012195239774882793
Loss at iteration 130 : 0.00802700500935316
Loss at iteration 140 : 0.00651929434388876
Loss at iteration 150 : 0.01281201932579279
Loss at iteration 160 : 0.014748073183000088
Loss at iteration 170 : 0.010304756462574005
Loss at iteration 180 : 0.011667818762362003
Loss at iteration 190 : 0.009655610658228397
Loss at iteration 200 : 0.012001393362879753
Loss at iteration 210 : 0.013074351474642754
Loss at iteration 220 : 0.011678403243422508
Loss at iteration 230 : 0.012485400773584843
Loss at iteration 240 : 0.010899902321398258
Loss at iteration 250 : 0.010863610543310642
Loss at iteration 260 : 0.012663211673498154
Loss at iteration 270 : 0.011230946518480778
Loss at iteration 280 : 0.013259240426123142
Loss at iteration 290 : 0.012806020677089691
Loss at iteration 300 : 0.012121575884521008
Loss at iteration 310 : 0.017294367775321007
Loss at iteration 320 : 0.00985214114189148
Loss at iteration 330 : 0.013092790730297565
Loss at iteration 340 : 0.010529997758567333
Loss at iteration 350 : 0.014144746586680412
Loss at iteration 360 : 0.01347486674785614
Loss at iteration 370 : 0.010002216324210167
Loss at iteration 380 : 0.019031498581171036
Loss at iteration 390 : 0.009774167090654373
Loss at iteration 400 : 0.01736731082201004
Loss at iteration 410 : 0.012836582958698273
Loss at iteration 420 : 0.015832923352718353
Loss at iteration 430 : 0.01190043892711401
Loss at iteration 440 : 0.014176325872540474
Loss at iteration 450 : 0.010760310105979443
Loss at iteration 460 : 0.015776531770825386
Loss at iteration 470 : 0.009373946115374565
Loss at iteration 480 : 0.011423874646425247
Loss at iteration 490 : 0.01042784284800291
Loss at iteration 500 : 0.009816959500312805
Loss at iteration 510 : 0.010966531001031399
Loss at iteration 520 : 0.011079778894782066
Loss at iteration 530 : 0.009641151875257492
Loss at iteration 540 : 0.011650247499346733
Loss at iteration 550 : 0.012426180765032768
Loss at iteration 560 : 0.012995738536119461
Loss at iteration 570 : 0.016262173652648926
Loss at iteration 580 : 0.012779518030583858
Loss at iteration 590 : 0.007634343579411507
Loss at iteration 600 : 0.011162450537085533
The SSIM Value is: 0.8098158081372578
The PSNR Value is: 19.00870927174886
the epoch is: 59
Loss at iteration 10 : 0.008215328678488731
Loss at iteration 20 : 0.010546533390879631
Loss at iteration 30 : 0.01125480979681015
Loss at iteration 40 : 0.011368855834007263
Loss at iteration 50 : 0.009452087804675102
Loss at iteration 60 : 0.01449180580675602
Loss at iteration 70 : 0.012325635179877281
Loss at iteration 80 : 0.011957185342907906
Loss at iteration 90 : 0.017433883622288704
Loss at iteration 100 : 0.011213349178433418
Loss at iteration 110 : 0.013736246153712273
Loss at iteration 120 : 0.01013084128499031
Loss at iteration 130 : 0.018190579488873482
Loss at iteration 140 : 0.00825681071728468
Loss at iteration 150 : 0.009582861326634884
Loss at iteration 160 : 0.009071582928299904
Loss at iteration 170 : 0.008168254047632217
Loss at iteration 180 : 0.01563951000571251
Loss at iteration 190 : 0.012883629649877548
Loss at iteration 200 : 0.014960858970880508
Loss at iteration 210 : 0.010908801108598709
Loss at iteration 220 : 0.013351368717849255
Loss at iteration 230 : 0.01080306712538004
Loss at iteration 240 : 0.01210714876651764
Loss at iteration 250 : 0.01629732735455036
Loss at iteration 260 : 0.009487878531217575
Loss at iteration 270 : 0.009945657104253769
Loss at iteration 280 : 0.008242368698120117
Loss at iteration 290 : 0.011365708895027637
Loss at iteration 300 : 0.01142475102096796
Loss at iteration 310 : 0.007326798979192972
Loss at iteration 320 : 0.010424302890896797
Loss at iteration 330 : 0.010862323455512524
Loss at iteration 340 : 0.010751044377684593
Loss at iteration 350 : 0.011945703066885471
Loss at iteration 360 : 0.01585453934967518
Loss at iteration 370 : 0.015214145183563232
Loss at iteration 380 : 0.01257858332246542
Loss at iteration 390 : 0.010586092248558998
Loss at iteration 400 : 0.014951222576200962
Loss at iteration 410 : 0.011139802634716034
Loss at iteration 420 : 0.011179197579622269
Loss at iteration 430 : 0.010180232115089893
Loss at iteration 440 : 0.011028381995856762
Loss at iteration 450 : 0.012375753372907639
Loss at iteration 460 : 0.00793901365250349
Loss at iteration 470 : 0.009757564403116703
Loss at iteration 480 : 0.011933963745832443
Loss at iteration 490 : 0.011083578690886497
Loss at iteration 500 : 0.014295908622443676
Loss at iteration 510 : 0.007601413410156965
Loss at iteration 520 : 0.009387792088091373
Loss at iteration 530 : 0.010103893466293812
Loss at iteration 540 : 0.011997202411293983
Loss at iteration 550 : 0.011526880785822868
Loss at iteration 560 : 0.012613018974661827
Loss at iteration 570 : 0.01923033967614174
Loss at iteration 580 : 0.010525396093726158
Loss at iteration 590 : 0.013324477709829807
Loss at iteration 600 : 0.013485273346304893
The SSIM Value is: 0.821234655380249
The PSNR Value is: 19.741919644673665
the epoch is: 60
Loss at iteration 10 : 0.01029132679104805
Loss at iteration 20 : 0.00951860100030899
Loss at iteration 30 : 0.012025602161884308
Loss at iteration 40 : 0.007817547768354416
Loss at iteration 50 : 0.012021621689200401
Loss at iteration 60 : 0.011222636327147484
Loss at iteration 70 : 0.012021053582429886
Loss at iteration 80 : 0.009992982260882854
Loss at iteration 90 : 0.010638762265443802
Loss at iteration 100 : 0.010941030457615852
Loss at iteration 110 : 0.02020663395524025
Loss at iteration 120 : 0.009469177573919296
Loss at iteration 130 : 0.013529808260500431
Loss at iteration 140 : 0.010582560673356056
Loss at iteration 150 : 0.010311291553080082
Loss at iteration 160 : 0.009929432533681393
Loss at iteration 170 : 0.010084656067192554
Loss at iteration 180 : 0.014552628621459007
Loss at iteration 190 : 0.01233612559735775
Loss at iteration 200 : 0.012187283486127853
Loss at iteration 210 : 0.01405877061188221
Loss at iteration 220 : 0.012807517312467098
Loss at iteration 230 : 0.013602912425994873
Loss at iteration 240 : 0.012528843246400356
Loss at iteration 250 : 0.008706079795956612
Loss at iteration 260 : 0.013465512543916702
Loss at iteration 270 : 0.009802725166082382
Loss at iteration 280 : 0.009987002238631248
Loss at iteration 290 : 0.01587430015206337
Loss at iteration 300 : 0.008006805554032326
Loss at iteration 310 : 0.014232156798243523
Loss at iteration 320 : 0.009357886388897896
Loss at iteration 330 : 0.012557504698634148
Loss at iteration 340 : 0.009113408625125885
Loss at iteration 350 : 0.010014690458774567
Loss at iteration 360 : 0.0137817757204175
Loss at iteration 370 : 0.015370046719908714
Loss at iteration 380 : 0.012587320059537888
Loss at iteration 390 : 0.011251416988670826
Loss at iteration 400 : 0.00981872994452715
Loss at iteration 410 : 0.009675970301032066
Loss at iteration 420 : 0.01101311482489109
Loss at iteration 430 : 0.014890842139720917
Loss at iteration 440 : 0.011608727276325226
Loss at iteration 450 : 0.01976727321743965
Loss at iteration 460 : 0.014187651686370373
Loss at iteration 470 : 0.01432102918624878
Loss at iteration 480 : 0.014068374410271645
Loss at iteration 490 : 0.0102677121758461
Loss at iteration 500 : 0.009335337206721306
Loss at iteration 510 : 0.01356371957808733
Loss at iteration 520 : 0.011558705940842628
Loss at iteration 530 : 0.007942946627736092
Loss at iteration 540 : 0.014104034751653671
Loss at iteration 550 : 0.01053300779312849
Loss at iteration 560 : 0.019012700766324997
Loss at iteration 570 : 0.014437610283493996
Loss at iteration 580 : 0.011457930319011211
Loss at iteration 590 : 0.014689648523926735
Loss at iteration 600 : 0.008776668459177017
The SSIM Value is: 0.8268793185551961
The PSNR Value is: 20.218875249226887
the highest SSIM value is: 20.218875249226887
the epoch is: 61
Loss at iteration 10 : 0.0069290827959775925
Loss at iteration 20 : 0.008931250311434269
Loss at iteration 30 : 0.011292282491922379
Loss at iteration 40 : 0.010755175724625587
Loss at iteration 50 : 0.01651846617460251
Loss at iteration 60 : 0.012860920280218124
Loss at iteration 70 : 0.009305225685238838
Loss at iteration 80 : 0.010311868041753769
Loss at iteration 90 : 0.008043431676924229
Loss at iteration 100 : 0.008480103686451912
Loss at iteration 110 : 0.014990326017141342
Loss at iteration 120 : 0.01290443167090416
Loss at iteration 130 : 0.009161606431007385
Loss at iteration 140 : 0.01066852081567049
Loss at iteration 150 : 0.010351603850722313
Loss at iteration 160 : 0.009284904226660728
Loss at iteration 170 : 0.010774881578981876
Loss at iteration 180 : 0.011173350736498833
Loss at iteration 190 : 0.015309436246752739
Loss at iteration 200 : 0.012119004502892494
Loss at iteration 210 : 0.012485566549003124
Loss at iteration 220 : 0.008287681266665459
Loss at iteration 230 : 0.010471840389072895
Loss at iteration 240 : 0.009763835929334164
Loss at iteration 250 : 0.01247420348227024
Loss at iteration 260 : 0.011960365809500217
Loss at iteration 270 : 0.014495371840894222
Loss at iteration 280 : 0.013617307879030704
Loss at iteration 290 : 0.0130645502358675
Loss at iteration 300 : 0.010257543064653873
Loss at iteration 310 : 0.010968182235956192
Loss at iteration 320 : 0.010562428273260593
Loss at iteration 330 : 0.014495570212602615
Loss at iteration 340 : 0.010736603289842606
Loss at iteration 350 : 0.018467161804437637
Loss at iteration 360 : 0.012545671314001083
Loss at iteration 370 : 0.009122677147388458
Loss at iteration 380 : 0.010768899694085121
Loss at iteration 390 : 0.010603627189993858
Loss at iteration 400 : 0.011331208981573582
Loss at iteration 410 : 0.012906148098409176
Loss at iteration 420 : 0.013207107782363892
Loss at iteration 430 : 0.014291630126535892
Loss at iteration 440 : 0.011007234454154968
Loss at iteration 450 : 0.01502497773617506
Loss at iteration 460 : 0.009740983135998249
Loss at iteration 470 : 0.007711113430559635
Loss at iteration 480 : 0.01175739336758852
Loss at iteration 490 : 0.011375118978321552
Loss at iteration 500 : 0.01229301281273365
Loss at iteration 510 : 0.007389480248093605
Loss at iteration 520 : 0.009195778518915176
Loss at iteration 530 : 0.01098271831870079
Loss at iteration 540 : 0.013561634346842766
Loss at iteration 550 : 0.012604274787008762
Loss at iteration 560 : 0.010749360546469688
Loss at iteration 570 : 0.009940680116415024
Loss at iteration 580 : 0.013990756124258041
Loss at iteration 590 : 0.008008381351828575
Loss at iteration 600 : 0.013988446444272995
The SSIM Value is: 0.806494394938151
The PSNR Value is: 19.491424115498862
the epoch is: 62
Loss at iteration 10 : 0.00884066428989172
Loss at iteration 20 : 0.01589936763048172
Loss at iteration 30 : 0.01127543393522501
Loss at iteration 40 : 0.01554218027740717
Loss at iteration 50 : 0.014563756063580513
Loss at iteration 60 : 0.012101518921554089
Loss at iteration 70 : 0.017672032117843628
Loss at iteration 80 : 0.010586226359009743
Loss at iteration 90 : 0.01180795393884182
Loss at iteration 100 : 0.014534367248415947
Loss at iteration 110 : 0.013098014518618584
Loss at iteration 120 : 0.012831462547183037
Loss at iteration 130 : 0.010738919489085674
Loss at iteration 140 : 0.009069154039025307
Loss at iteration 150 : 0.012426317669451237
Loss at iteration 160 : 0.012031115591526031
Loss at iteration 170 : 0.012661237269639969
Loss at iteration 180 : 0.00981847569346428
Loss at iteration 190 : 0.009876934811472893
Loss at iteration 200 : 0.014882666990160942
Loss at iteration 210 : 0.01690760999917984
Loss at iteration 220 : 0.010386240668594837
Loss at iteration 230 : 0.011765857227146626
Loss at iteration 240 : 0.013902056962251663
Loss at iteration 250 : 0.014101067557930946
Loss at iteration 260 : 0.0075294547714293
Loss at iteration 270 : 0.01048485841602087
Loss at iteration 280 : 0.007654717192053795
Loss at iteration 290 : 0.011475466191768646
Loss at iteration 300 : 0.009088573977351189
Loss at iteration 310 : 0.011195601895451546
Loss at iteration 320 : 0.011922679841518402
Loss at iteration 330 : 0.010339967906475067
Loss at iteration 340 : 0.010836387984454632
Loss at iteration 350 : 0.013208558782935143
Loss at iteration 360 : 0.01386471837759018
Loss at iteration 370 : 0.014299845322966576
Loss at iteration 380 : 0.013236564584076405
Loss at iteration 390 : 0.010168671607971191
Loss at iteration 400 : 0.010985095053911209
Loss at iteration 410 : 0.008884366601705551
Loss at iteration 420 : 0.015032341703772545
Loss at iteration 430 : 0.016107575967907906
Loss at iteration 440 : 0.017505045980215073
Loss at iteration 450 : 0.010653499513864517
Loss at iteration 460 : 0.010760289616882801
Loss at iteration 470 : 0.011737703345716
Loss at iteration 480 : 0.01279881875962019
Loss at iteration 490 : 0.0082856435328722
Loss at iteration 500 : 0.013195985928177834
Loss at iteration 510 : 0.013846811838448048
Loss at iteration 520 : 0.01798228919506073
Loss at iteration 530 : 0.01584298349916935
Loss at iteration 540 : 0.00760619668290019
Loss at iteration 550 : 0.01014004461467266
Loss at iteration 560 : 0.01385127566754818
Loss at iteration 570 : 0.012856468558311462
Loss at iteration 580 : 0.01070875208824873
Loss at iteration 590 : 0.00968811847269535
Loss at iteration 600 : 0.007816340774297714
The SSIM Value is: 0.8091075619061788
The PSNR Value is: 19.250964546203612
the epoch is: 63
Loss at iteration 10 : 0.013487566262483597
Loss at iteration 20 : 0.010565703734755516
Loss at iteration 30 : 0.013263775035738945
Loss at iteration 40 : 0.007420494221150875
Loss at iteration 50 : 0.009954784996807575
Loss at iteration 60 : 0.013293743133544922
Loss at iteration 70 : 0.01208031177520752
Loss at iteration 80 : 0.011228397488594055
Loss at iteration 90 : 0.010098543018102646
Loss at iteration 100 : 0.012441794387996197
Loss at iteration 110 : 0.02304445579648018
