Namespace(gpu_id=0, img_path='/home/wsz/workspace/Data/LOLdataset/our485_patch/low/', img_val_path='/home/wsz/workspace/Data/LOLdataset/eval15/low/', batch_size=8, lr=0.0002, weight_decay=0, pretrain_dir=None, num_epochs=200, display_iter=10, snapshots_folder='workdirs/snapshots_folder_lol_v1_patch_unet_weight_wo_globel_221006')
Total examples: 4850
Total examples: 15
the device is: cuda:0
######## Start IAT Training #########
the epoch is: 0
/home/wsz/miniconda3/envs/kang/lib/python3.9/site-packages/torch/nn/functional.py:3509: UserWarning: nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.
  warnings.warn("nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.")
Loss at iteration 120 : 0.01364113949239254
Loss at iteration 130 : 0.00876324437558651
Loss at iteration 140 : 0.00848403200507164
Loss at iteration 150 : 0.011728687211871147
Loss at iteration 160 : 0.012995951808989048
Loss at iteration 170 : 0.014687594957649708
Loss at iteration 180 : 0.013376079499721527
Loss at iteration 190 : 0.014216924086213112
Loss at iteration 200 : 0.018493790179491043
Loss at iteration 210 : 0.012265465222299099
Loss at iteration 220 : 0.01163520012050867
Loss at iteration 230 : 0.017130177468061447
Loss at iteration 240 : 0.009614178910851479
Loss at iteration 250 : 0.01436431985348463
Loss at iteration 260 : 0.01044918317347765
Loss at iteration 270 : 0.019157834351062775
Loss at iteration 280 : 0.015730667859315872
Loss at iteration 290 : 0.01007218100130558
Loss at iteration 300 : 0.013222375884652138
Loss at iteration 310 : 0.0166780985891819
Loss at iteration 320 : 0.014302543364465237
Loss at iteration 330 : 0.01158141903579235
Loss at iteration 340 : 0.011291198432445526
Loss at iteration 350 : 0.013117087073624134
Loss at iteration 360 : 0.014435754157602787
Loss at iteration 370 : 0.009680110961198807
Loss at iteration 380 : 0.01093701459467411
Loss at iteration 390 : 0.014983421191573143
Loss at iteration 400 : 0.010014990344643593
Loss at iteration 410 : 0.014845169149339199
Loss at iteration 420 : 0.012873565778136253
Loss at iteration 430 : 0.012039190158247948
Loss at iteration 440 : 0.008176068775355816
Loss at iteration 450 : 0.010205667465925217
Loss at iteration 460 : 0.010659967549145222
Loss at iteration 470 : 0.015326904132962227
Loss at iteration 480 : 0.01634174957871437
Loss at iteration 490 : 0.021085333079099655
Loss at iteration 500 : 0.018536092713475227
Loss at iteration 510 : 0.014907082542777061
Loss at iteration 520 : 0.012685632333159447
Loss at iteration 530 : 0.016797497868537903
Loss at iteration 540 : 0.011207721196115017
Loss at iteration 550 : 0.017428040504455566
Loss at iteration 560 : 0.013088248670101166
Loss at iteration 570 : 0.014599780552089214
Loss at iteration 580 : 0.00882052630186081
Loss at iteration 590 : 0.010174139402806759
Loss at iteration 600 : 0.015089677646756172
The SSIM Value is: 0.8076672236124675
The PSNR Value is: 18.517072105407713
the epoch is: 31
Loss at iteration 10 : 0.018657013773918152
Loss at iteration 20 : 0.012046732008457184
Loss at iteration 30 : 0.022690309211611748
Loss at iteration 40 : 0.013658374547958374
Loss at iteration 50 : 0.014599805697798729
Loss at iteration 60 : 0.013172466307878494
Loss at iteration 70 : 0.01217151340097189
Loss at iteration 80 : 0.010029362514615059
Loss at iteration 90 : 0.013526523485779762
Loss at iteration 100 : 0.026319384574890137
Loss at iteration 110 : 0.0135538624599576
Loss at iteration 120 : 0.01571866311132908
Loss at iteration 130 : 0.01133805327117443
Loss at iteration 140 : 0.013903426006436348
Loss at iteration 150 : 0.009218662977218628
Loss at iteration 160 : 0.013411426916718483
Loss at iteration 170 : 0.011699759401381016
Loss at iteration 180 : 0.011813612654805183
Loss at iteration 190 : 0.017459392547607422
Loss at iteration 200 : 0.01439320482313633
Loss at iteration 210 : 0.011910227127373219
Loss at iteration 220 : 0.014039999805390835
Loss at iteration 230 : 0.010023979470133781
Loss at iteration 240 : 0.012479869648814201
Loss at iteration 250 : 0.0153499785810709
Loss at iteration 260 : 0.011621236801147461
Loss at iteration 270 : 0.013792943209409714
Loss at iteration 280 : 0.01197708211839199
Loss at iteration 290 : 0.009621972218155861
Loss at iteration 300 : 0.013729587197303772
Loss at iteration 310 : 0.018797213211655617
Loss at iteration 320 : 0.010930748656392097
Loss at iteration 330 : 0.011729372665286064
Loss at iteration 340 : 0.010302438400685787
Loss at iteration 350 : 0.011670327745378017
Loss at iteration 360 : 0.014816168695688248
Loss at iteration 370 : 0.021187592297792435
Loss at iteration 380 : 0.0125482939183712
Loss at iteration 390 : 0.013736261986196041
Loss at iteration 400 : 0.014522651210427284
Loss at iteration 410 : 0.010676725767552853
Loss at iteration 420 : 0.017575617879629135
Loss at iteration 430 : 0.01590055227279663
Loss at iteration 440 : 0.011010346002876759
Loss at iteration 450 : 0.01120713260024786
Loss at iteration 460 : 0.013760136440396309
Loss at iteration 470 : 0.012712438590824604
Loss at iteration 480 : 0.011425777338445187
Loss at iteration 490 : 0.01070171408355236
Loss at iteration 500 : 0.011152585037052631
Loss at iteration 510 : 0.014474986121058464
Loss at iteration 520 : 0.015530809760093689
Loss at iteration 530 : 0.012046434916555882
Loss at iteration 540 : 0.01045379601418972
Loss at iteration 550 : 0.00911194458603859
Loss at iteration 560 : 0.011965801008045673
Loss at iteration 570 : 0.009029163047671318
Loss at iteration 580 : 0.01243419200181961
Loss at iteration 590 : 0.014476451091468334
Loss at iteration 600 : 0.013142089359462261
The SSIM Value is: 0.8112383445103963
The PSNR Value is: 18.79351374308268
the epoch is: 32
Loss at iteration 10 : 0.01538526639342308
Loss at iteration 20 : 0.010170494206249714
Loss at iteration 30 : 0.011815705336630344
Loss at iteration 40 : 0.01194612868130207
Loss at iteration 50 : 0.014518631622195244
Loss at iteration 60 : 0.01730046048760414
Loss at iteration 70 : 0.013159886933863163
Loss at iteration 80 : 0.013113406486809254
Loss at iteration 90 : 0.018300902098417282
Loss at iteration 100 : 0.01551942527294159
Loss at iteration 110 : 0.011124370619654655
Loss at iteration 120 : 0.01061059720814228
Loss at iteration 130 : 0.015253525227308273
Loss at iteration 140 : 0.012873626314103603
Loss at iteration 150 : 0.012158173136413097
Loss at iteration 160 : 0.013609358109533787
Loss at iteration 170 : 0.01431006845086813
Loss at iteration 180 : 0.013486982323229313
Loss at iteration 190 : 0.014492448419332504
Loss at iteration 200 : 0.012571970000863075
Loss at iteration 210 : 0.016834523528814316
Loss at iteration 220 : 0.011521688662469387
Loss at iteration 230 : 0.017288336530327797
Loss at iteration 240 : 0.011608326807618141
Loss at iteration 250 : 0.016982093453407288
Loss at iteration 260 : 0.01701546460390091
Loss at iteration 270 : 0.0153534896671772
Loss at iteration 280 : 0.010519309900701046
Loss at iteration 290 : 0.017733091488480568
Loss at iteration 300 : 0.007022026926279068
Loss at iteration 310 : 0.010498837567865849
Loss at iteration 320 : 0.013234717771410942
Loss at iteration 330 : 0.017902851104736328
Loss at iteration 340 : 0.011358283460140228
Loss at iteration 350 : 0.010730184614658356
Loss at iteration 360 : 0.015494588762521744
Loss at iteration 370 : 0.010270603001117706
Loss at iteration 380 : 0.013898413628339767
Loss at iteration 390 : 0.009859832003712654
Loss at iteration 400 : 0.01005882490426302
Loss at iteration 410 : 0.013728464022278786
Loss at iteration 420 : 0.009398646652698517
Loss at iteration 430 : 0.011420855298638344
Loss at iteration 440 : 0.023798828944563866
Loss at iteration 450 : 0.01409243792295456
Loss at iteration 460 : 0.017167439684271812
Loss at iteration 470 : 0.01869543455541134
Loss at iteration 480 : 0.013063234277069569
Loss at iteration 490 : 0.009826892986893654
Loss at iteration 500 : 0.01156376488506794
Loss at iteration 510 : 0.01710914634168148
Loss at iteration 520 : 0.01593540608882904
Loss at iteration 530 : 0.018155105412006378
Loss at iteration 540 : 0.011409781873226166
Loss at iteration 550 : 0.01752481609582901
Loss at iteration 560 : 0.01598292589187622
Loss at iteration 570 : 0.014057936146855354
Loss at iteration 580 : 0.013078304007649422
Loss at iteration 590 : 0.018384182825684547
Loss at iteration 600 : 0.015460168942809105
The SSIM Value is: 0.8119085391362508
The PSNR Value is: 19.20967674255371
the epoch is: 33
Loss at iteration 10 : 0.014388851821422577
Loss at iteration 20 : 0.01166149415075779
Loss at iteration 30 : 0.01426007691770792
Loss at iteration 40 : 0.01042889803647995
Loss at iteration 50 : 0.01295611821115017
Loss at iteration 60 : 0.013809752650558949
Loss at iteration 70 : 0.011651002801954746
Loss at iteration 80 : 0.014686344191432
Loss at iteration 90 : 0.011849215254187584
Loss at iteration 100 : 0.01793663017451763
Loss at iteration 110 : 0.012317052111029625
Loss at iteration 120 : 0.00909610278904438
Loss at iteration 130 : 0.012887133285403252
Loss at iteration 140 : 0.013130886480212212
Loss at iteration 150 : 0.011985487304627895
Loss at iteration 160 : 0.00830587837845087
Loss at iteration 170 : 0.012639081105589867
Loss at iteration 180 : 0.01374252513051033
Loss at iteration 190 : 0.01330282911658287
Loss at iteration 200 : 0.011082188226282597
Loss at iteration 210 : 0.012809068895876408
Loss at iteration 220 : 0.01983180083334446
Loss at iteration 230 : 0.01987193152308464
Loss at iteration 240 : 0.015101194381713867
Loss at iteration 250 : 0.012508728541433811
Loss at iteration 260 : 0.017466258257627487
Loss at iteration 270 : 0.011320801451802254
Loss at iteration 280 : 0.022711927071213722
Loss at iteration 290 : 0.01291682943701744
Loss at iteration 300 : 0.011788119561970234
Loss at iteration 310 : 0.022095076739788055
Loss at iteration 320 : 0.012644123286008835
Loss at iteration 330 : 0.021017320454120636
Loss at iteration 340 : 0.013353305868804455
Loss at iteration 350 : 0.01550571620464325
Loss at iteration 360 : 0.014921322464942932
Loss at iteration 370 : 0.012810390442609787
Loss at iteration 380 : 0.01333484798669815
Loss at iteration 390 : 0.01126883365213871
Loss at iteration 400 : 0.011185282841324806
Loss at iteration 410 : 0.011903645470738411
Loss at iteration 420 : 0.011618653312325478
Loss at iteration 430 : 0.011377522721886635
Loss at iteration 440 : 0.008298205211758614
Loss at iteration 450 : 0.012302234768867493
Loss at iteration 460 : 0.02006331831216812
Loss at iteration 470 : 0.012125317938625813
Loss at iteration 480 : 0.019704237580299377
Loss at iteration 490 : 0.018986493349075317
Loss at iteration 500 : 0.01033772062510252
Loss at iteration 510 : 0.013086975552141666
Loss at iteration 520 : 0.016812505200505257
Loss at iteration 530 : 0.012932922691106796
Loss at iteration 540 : 0.01056667696684599
Loss at iteration 550 : 0.010578438639640808
Loss at iteration 560 : 0.012365434318780899
Loss at iteration 570 : 0.015585606917738914
Loss at iteration 580 : 0.013763859868049622
Loss at iteration 590 : 0.012372403405606747
Loss at iteration 600 : 0.011828098446130753
The SSIM Value is: 0.8162231763203939
The PSNR Value is: 19.313556798299153
the epoch is: 34
Loss at iteration 10 : 0.010169127024710178
Loss at iteration 20 : 0.012489971704781055
Loss at iteration 30 : 0.017209641635417938
Loss at iteration 40 : 0.00865611620247364
Loss at iteration 50 : 0.01205866876989603
Loss at iteration 60 : 0.011111704632639885
Loss at iteration 70 : 0.011595141142606735
Loss at iteration 80 : 0.01112855039536953
Loss at iteration 90 : 0.010313172824680805
Loss at iteration 100 : 0.010642848908901215
Loss at iteration 110 : 0.017033185809850693
Loss at iteration 120 : 0.011969787068665028
Loss at iteration 130 : 0.008959822356700897
Loss at iteration 140 : 0.014911114238202572
Loss at iteration 150 : 0.012539153918623924
Loss at iteration 160 : 0.01728697493672371
Loss at iteration 170 : 0.009738876484334469
Loss at iteration 180 : 0.012505385093390942
Loss at iteration 190 : 0.015107458457350731
Loss at iteration 200 : 0.010741615667939186
Loss at iteration 210 : 0.011515254154801369
Loss at iteration 220 : 0.012525025755167007
Loss at iteration 230 : 0.017226003110408783
Loss at iteration 240 : 0.012192782014608383
Loss at iteration 250 : 0.013674783520400524
Loss at iteration 260 : 0.012058686465024948
Loss at iteration 270 : 0.01435161754488945
Loss at iteration 280 : 0.015801163390278816
Loss at iteration 290 : 0.01989918202161789
Loss at iteration 300 : 0.013153061270713806
Loss at iteration 310 : 0.011911324225366116
Loss at iteration 320 : 0.017775995656847954
Loss at iteration 330 : 0.009471947327256203
Loss at iteration 340 : 0.013241168111562729
Loss at iteration 350 : 0.009589012712240219
Loss at iteration 360 : 0.016969190910458565
Loss at iteration 370 : 0.01655813306570053
Loss at iteration 380 : 0.010776050388813019
Loss at iteration 390 : 0.012983093969523907
Loss at iteration 400 : 0.014800475910305977
Loss at iteration 410 : 0.011372201144695282
Loss at iteration 420 : 0.014319932088255882
Loss at iteration 430 : 0.010014086961746216
Loss at iteration 440 : 0.01094871386885643
Loss at iteration 450 : 0.011480098590254784
Loss at iteration 460 : 0.009686626493930817
Loss at iteration 470 : 0.013116310350596905
Loss at iteration 480 : 0.011323989368975163
Loss at iteration 490 : 0.009775504469871521
Loss at iteration 500 : 0.0169270820915699
Loss at iteration 510 : 0.010689065791666508
Loss at iteration 520 : 0.012176375836133957
Loss at iteration 530 : 0.012219483032822609
Loss at iteration 540 : 0.011914554983377457
Loss at iteration 550 : 0.015472706407308578
Loss at iteration 560 : 0.015165532939136028
Loss at iteration 570 : 0.013632012531161308
Loss at iteration 580 : 0.010005118325352669
Loss at iteration 590 : 0.015337230637669563
Loss at iteration 600 : 0.013884264044463634
The SSIM Value is: 0.8197350382804871
The PSNR Value is: 19.518389383951824
the epoch is: 35
Loss at iteration 10 : 0.021591944620013237
Loss at iteration 20 : 0.017200572416186333
Loss at iteration 30 : 0.013392146676778793
Loss at iteration 40 : 0.009459779597818851
Loss at iteration 50 : 0.015788953751325607
Loss at iteration 60 : 0.01972796767950058
Loss at iteration 70 : 0.012935100123286247
Loss at iteration 80 : 0.01709587872028351
Loss at iteration 90 : 0.010498507879674435
Loss at iteration 100 : 0.015545498579740524
Loss at iteration 110 : 0.01322405319660902
Loss at iteration 120 : 0.013674929738044739
Loss at iteration 130 : 0.008236752822995186
Loss at iteration 140 : 0.012838334776461124
Loss at iteration 150 : 0.014845576137304306
Loss at iteration 160 : 0.013105779886245728
Loss at iteration 170 : 0.012101197615265846
Loss at iteration 180 : 0.014708287082612514
Loss at iteration 190 : 0.01292257197201252
Loss at iteration 200 : 0.01186289545148611
Loss at iteration 210 : 0.008221058174967766
Loss at iteration 220 : 0.011618664488196373
Loss at iteration 230 : 0.012161138467490673
Loss at iteration 240 : 0.013486221432685852
Loss at iteration 250 : 0.011334306560456753
Loss at iteration 260 : 0.010530935600399971
Loss at iteration 270 : 0.012148972600698471
Loss at iteration 280 : 0.017963707447052002
Loss at iteration 290 : 0.01579110324382782
Loss at iteration 300 : 0.011599019169807434
Loss at iteration 310 : 0.010273744352161884
Loss at iteration 320 : 0.012571213766932487
Loss at iteration 330 : 0.010545702651143074
Loss at iteration 340 : 0.010821949690580368
Loss at iteration 350 : 0.01824869029223919
Loss at iteration 360 : 0.012567020952701569
Loss at iteration 370 : 0.01391028892248869
Loss at iteration 380 : 0.011062271893024445
Loss at iteration 390 : 0.011193456128239632
Loss at iteration 400 : 0.012377195060253143
Loss at iteration 410 : 0.009143255650997162
Loss at iteration 420 : 0.01686706393957138
Loss at iteration 430 : 0.015914199873805046
Loss at iteration 440 : 0.013532042503356934
Loss at iteration 450 : 0.014421082101762295
Loss at iteration 460 : 0.014219671487808228
Loss at iteration 470 : 0.011756445281207561
Loss at iteration 480 : 0.012863733805716038
Loss at iteration 490 : 0.014153254218399525
Loss at iteration 500 : 0.014440208673477173
Loss at iteration 510 : 0.01264285109937191
Loss at iteration 520 : 0.009664647281169891
Loss at iteration 530 : 0.015807295218110085
Loss at iteration 540 : 0.009378841146826744
Loss at iteration 550 : 0.012007995508611202
Loss at iteration 560 : 0.016726797446608543
Loss at iteration 570 : 0.011635297909379005
Loss at iteration 580 : 0.014406970702111721
Loss at iteration 590 : 0.017831575125455856
Loss at iteration 600 : 0.009693630039691925
The SSIM Value is: 0.8189542770385743
The PSNR Value is: 19.57416934967041
the epoch is: 36
Loss at iteration 10 : 0.012506016530096531
Loss at iteration 20 : 0.0185992494225502
Loss at iteration 30 : 0.022013535723090172
Loss at iteration 40 : 0.010950434021651745
Loss at iteration 50 : 0.013803841546177864
Loss at iteration 60 : 0.011358325369656086
Loss at iteration 70 : 0.010589104145765305
Loss at iteration 80 : 0.014925537630915642
Loss at iteration 90 : 0.01145842857658863
Loss at iteration 100 : 0.010828361846506596
Loss at iteration 110 : 0.010285899974405766
Loss at iteration 120 : 0.02030949480831623
Loss at iteration 130 : 0.014513210393488407
Loss at iteration 140 : 0.01648436300456524
Loss at iteration 150 : 0.014123804867267609
Loss at iteration 160 : 0.02160324715077877
Loss at iteration 170 : 0.013060666620731354
Loss at iteration 180 : 0.013044964522123337
Loss at iteration 190 : 0.012645125389099121
Loss at iteration 200 : 0.016554662957787514
Loss at iteration 210 : 0.008681902661919594
Loss at iteration 220 : 0.011605387553572655
Loss at iteration 230 : 0.01236388273537159
Loss at iteration 240 : 0.015128619968891144
Loss at iteration 250 : 0.013095943257212639
Loss at iteration 260 : 0.016781829297542572
Loss at iteration 270 : 0.01606927439570427
Loss at iteration 280 : 0.015962697565555573
Loss at iteration 290 : 0.011839712038636208
Loss at iteration 300 : 0.008004643023014069
Loss at iteration 310 : 0.015296720899641514
Loss at iteration 320 : 0.007473264820873737
Loss at iteration 330 : 0.014662067405879498
Loss at iteration 340 : 0.016633499413728714
Loss at iteration 350 : 0.013286696746945381
Loss at iteration 360 : 0.013291796669363976
Loss at iteration 370 : 0.014712294563651085
Loss at iteration 380 : 0.01004842109978199
Loss at iteration 390 : 0.010059126652777195
Loss at iteration 400 : 0.011264977045357227
Loss at iteration 410 : 0.009923269972205162
Loss at iteration 420 : 0.010272454470396042
Loss at iteration 430 : 0.01685147173702717
Loss at iteration 440 : 0.014056135900318623
Loss at iteration 450 : 0.012189499102532864
Loss at iteration 460 : 0.014985362067818642
Loss at iteration 470 : 0.013609630987048149
Loss at iteration 480 : 0.013700352981686592
Loss at iteration 490 : 0.014523424208164215
Loss at iteration 500 : 0.014491606503725052
Loss at iteration 510 : 0.014409744180738926
Loss at iteration 520 : 0.015714149922132492
Loss at iteration 530 : 0.01209561713039875
Loss at iteration 540 : 0.011259643360972404
Loss at iteration 550 : 0.011713710613548756
Loss at iteration 560 : 0.01613420993089676
Loss at iteration 570 : 0.013456312008202076
Loss at iteration 580 : 0.012455848045647144
Loss at iteration 590 : 0.011507115326821804
Loss at iteration 600 : 0.015378675423562527
The SSIM Value is: 0.8108533461888631
The PSNR Value is: 18.496814727783203
the epoch is: 37
Loss at iteration 10 : 0.012330818921327591
Loss at iteration 20 : 0.011673973873257637
Loss at iteration 30 : 0.013392706401646137
Loss at iteration 40 : 0.012451108545064926
Loss at iteration 50 : 0.010603904724121094
Loss at iteration 60 : 0.012645892798900604
Loss at iteration 70 : 0.013890665024518967
Loss at iteration 80 : 0.014257228933274746
Loss at iteration 90 : 0.008802786469459534
Loss at iteration 100 : 0.011335146613419056
Loss at iteration 110 : 0.009197759442031384
Loss at iteration 120 : 0.01361866109073162
Loss at iteration 130 : 0.013584726490080357
Loss at iteration 140 : 0.01256629265844822
Loss at iteration 150 : 0.014697376638650894
Loss at iteration 160 : 0.009689480066299438
Loss at iteration 170 : 0.011256741359829903
Loss at iteration 180 : 0.009432822465896606
Loss at iteration 190 : 0.013030407950282097
Loss at iteration 200 : 0.011054852977395058
Loss at iteration 210 : 0.008501490578055382
Loss at iteration 220 : 0.01053580641746521
Loss at iteration 230 : 0.01700439304113388
Loss at iteration 240 : 0.012444192543625832
Loss at iteration 250 : 0.0134303979575634
Loss at iteration 260 : 0.01319785788655281
Loss at iteration 270 : 0.014818298630416393
Loss at iteration 280 : 0.012708091177046299
Loss at iteration 290 : 0.013344255276024342
Loss at iteration 300 : 0.012748287059366703
Loss at iteration 310 : 0.012012207880616188
Loss at iteration 320 : 0.012365385890007019
Loss at iteration 330 : 0.015849335119128227
Loss at iteration 340 : 0.015444973483681679
Loss at iteration 350 : 0.01388651691377163
Loss at iteration 360 : 0.011934426613152027
Loss at iteration 370 : 0.012769293040037155
Loss at iteration 380 : 0.01633308455348015
Loss at iteration 390 : 0.01828615367412567
Loss at iteration 400 : 0.010996893048286438
Loss at iteration 410 : 0.018978828564286232
Loss at iteration 420 : 0.015315137803554535
Loss at iteration 430 : 0.009954700246453285
Loss at iteration 440 : 0.012354462407529354
Loss at iteration 450 : 0.008744042366743088
Loss at iteration 460 : 0.015423687174916267
Loss at iteration 470 : 0.012283070012927055
Loss at iteration 480 : 0.010711932554841042
Loss at iteration 490 : 0.015033042058348656
Loss at iteration 500 : 0.010820481926202774
Loss at iteration 510 : 0.010126188397407532
Loss at iteration 520 : 0.012308591976761818
Loss at iteration 530 : 0.01183901447802782
Loss at iteration 540 : 0.010372325778007507
Loss at iteration 550 : 0.012715636752545834
Loss at iteration 560 : 0.008231211453676224
Loss at iteration 570 : 0.014237001538276672
Loss at iteration 580 : 0.013399889692664146
Loss at iteration 590 : 0.013570288196206093
Loss at iteration 600 : 0.017906831577420235
The SSIM Value is: 0.8190423409144084
The PSNR Value is: 19.51706771850586
the epoch is: 38
Loss at iteration 10 : 0.01105451863259077
Loss at iteration 20 : 0.010036470368504524
Loss at iteration 30 : 0.012082794681191444
Loss at iteration 40 : 0.011987259611487389
Loss at iteration 50 : 0.012670673429965973
Loss at iteration 60 : 0.012765051797032356
Loss at iteration 70 : 0.011484630405902863
Loss at iteration 80 : 0.01493797730654478
Loss at iteration 90 : 0.011217944324016571
Loss at iteration 100 : 0.013945555314421654
Loss at iteration 110 : 0.010832556523382664
Loss at iteration 120 : 0.0135263130068779
Loss at iteration 130 : 0.012615419924259186
Loss at iteration 140 : 0.011233416385948658
Loss at iteration 150 : 0.01562154944986105
Loss at iteration 160 : 0.01494591124355793
Loss at iteration 170 : 0.012394234538078308
Loss at iteration 180 : 0.019260384142398834
Loss at iteration 190 : 0.01621910184621811
Loss at iteration 200 : 0.012630504556000233
Loss at iteration 210 : 0.015059014782309532
Loss at iteration 220 : 0.014838832430541515
Loss at iteration 230 : 0.010436237789690495
Loss at iteration 240 : 0.011379379779100418
Loss at iteration 250 : 0.012332205660641193
Loss at iteration 260 : 0.01183728314936161
Loss at iteration 270 : 0.008614430204033852
Loss at iteration 280 : 0.010245120152831078
Loss at iteration 290 : 0.014755716547369957
Loss at iteration 300 : 0.011473134160041809
Loss at iteration 310 : 0.013828541152179241
Loss at iteration 320 : 0.009469453245401382
Loss at iteration 330 : 0.01348375715315342
Loss at iteration 340 : 0.016389377415180206
Loss at iteration 350 : 0.008864114060997963
Loss at iteration 360 : 0.011868727393448353
Loss at iteration 370 : 0.012695333920419216
Loss at iteration 380 : 0.013765236362814903
Loss at iteration 390 : 0.01983095332980156
Loss at iteration 400 : 0.014169511385262012
Loss at iteration 410 : 0.01149899885058403
Loss at iteration 420 : 0.009422292932868004
Loss at iteration 430 : 0.01591278612613678
Loss at iteration 440 : 0.010615017265081406
Loss at iteration 450 : 0.010913037694990635
Loss at iteration 460 : 0.010032560676336288
Loss at iteration 470 : 0.014563539996743202
Loss at iteration 480 : 0.011686796322464943
Loss at iteration 490 : 0.018019692972302437
Loss at iteration 500 : 0.010967593640089035
Loss at iteration 510 : 0.015245390124619007
Loss at iteration 520 : 0.01571284607052803
Loss at iteration 530 : 0.015285475179553032
Loss at iteration 540 : 0.01222134567797184
Loss at iteration 550 : 0.01657923497259617
Loss at iteration 560 : 0.008538445457816124
Loss at iteration 570 : 0.010765325278043747
Loss at iteration 580 : 0.01088797114789486
Loss at iteration 590 : 0.01619996316730976
Loss at iteration 600 : 0.015199180692434311
The SSIM Value is: 0.8136742949485779
The PSNR Value is: 19.21268984476725
the epoch is: 39
Loss at iteration 10 : 0.012988422065973282
Loss at iteration 20 : 0.01467893272638321
Loss at iteration 30 : 0.012275289744138718
Loss at iteration 40 : 0.012916851788759232
Loss at iteration 50 : 0.013115069828927517
Loss at iteration 60 : 0.010675385594367981
Loss at iteration 70 : 0.01025366596877575
Loss at iteration 80 : 0.018194053322076797
Loss at iteration 90 : 0.009619630873203278
Loss at iteration 100 : 0.010322648100554943
Loss at iteration 110 : 0.01246197521686554
Loss at iteration 120 : 0.008910957723855972
Loss at iteration 130 : 0.013082891702651978
Loss at iteration 140 : 0.013141341507434845
Loss at iteration 150 : 0.007457287050783634
Loss at iteration 160 : 0.01531315315514803
Loss at iteration 170 : 0.013223962858319283
Loss at iteration 180 : 0.012388063594698906
Loss at iteration 190 : 0.01154104620218277
Loss at iteration 200 : 0.010109532624483109
Loss at iteration 210 : 0.011584700085222721
Loss at iteration 220 : 0.01307312585413456
Loss at iteration 230 : 0.009034774266183376
Loss at iteration 240 : 0.012710933573544025
Loss at iteration 250 : 0.014529271051287651
Loss at iteration 260 : 0.018344588577747345
Loss at iteration 270 : 0.01040811650454998
Loss at iteration 280 : 0.010349012911319733
Loss at iteration 290 : 0.014634710736572742
Loss at iteration 300 : 0.014487684704363346
Loss at iteration 310 : 0.009140776470303535
Loss at iteration 320 : 0.00853298231959343
Loss at iteration 330 : 0.011794514954090118
Loss at iteration 340 : 0.013571237213909626
Loss at iteration 350 : 0.020174872130155563
Loss at iteration 360 : 0.011741293594241142
Loss at iteration 370 : 0.01842707209289074
Loss at iteration 380 : 0.014326723292469978
Loss at iteration 390 : 0.012427867390215397
Loss at iteration 400 : 0.01570911519229412
Loss at iteration 410 : 0.016892176121473312
Loss at iteration 420 : 0.008239762857556343
Loss at iteration 430 : 0.012416020035743713
Loss at iteration 440 : 0.014935348182916641
Loss at iteration 450 : 0.01658281683921814
Loss at iteration 460 : 0.010503048077225685
Loss at iteration 470 : 0.011018549092113972
Loss at iteration 480 : 0.011340361088514328
Loss at iteration 490 : 0.016593515872955322
Loss at iteration 500 : 0.009855254553258419
Loss at iteration 510 : 0.012475181370973587
Loss at iteration 520 : 0.01267450861632824
Loss at iteration 530 : 0.01245367992669344
Loss at iteration 540 : 0.019759338349103928
Loss at iteration 550 : 0.012560306116938591
Loss at iteration 560 : 0.016201091930270195
Loss at iteration 570 : 0.01652856357395649
Loss at iteration 580 : 0.01033786404877901
Loss at iteration 590 : 0.013459192588925362
Loss at iteration 600 : 0.011216961778700352
The SSIM Value is: 0.8148258407910665
The PSNR Value is: 19.164851442972818
the epoch is: 40
Loss at iteration 10 : 0.012426218949258327
Loss at iteration 20 : 0.012944744899868965
Loss at iteration 30 : 0.014815551228821278
Loss at iteration 40 : 0.010548200458288193
Loss at iteration 50 : 0.015665223821997643
Loss at iteration 60 : 0.01782519370317459
Loss at iteration 70 : 0.012194762006402016
Loss at iteration 80 : 0.013536185026168823
Loss at iteration 90 : 0.017668304964900017
Loss at iteration 100 : 0.016873344779014587
Loss at iteration 110 : 0.010381040163338184
Loss at iteration 120 : 0.017658483237028122
Loss at iteration 130 : 0.014517879113554955
Loss at iteration 140 : 0.013219029642641544
Loss at iteration 150 : 0.014001751318573952
Loss at iteration 160 : 0.012206568382680416
Loss at iteration 170 : 0.017914846539497375
Loss at iteration 180 : 0.012344654649496078
Loss at iteration 190 : 0.009626075625419617
Loss at iteration 200 : 0.011909093707799911
Loss at iteration 210 : 0.01174844242632389
Loss at iteration 220 : 0.009069720283150673
Loss at iteration 230 : 0.014961025677621365
Loss at iteration 240 : 0.014197521843016148
Loss at iteration 250 : 0.012822591699659824
Loss at iteration 260 : 0.011066330596804619
Loss at iteration 270 : 0.011001676321029663
Loss at iteration 280 : 0.007220497354865074
Loss at iteration 290 : 0.010051391087472439
Loss at iteration 300 : 0.012179054319858551
Loss at iteration 310 : 0.015126470476388931
Loss at iteration 320 : 0.011728821322321892
Loss at iteration 330 : 0.011219855397939682
Loss at iteration 340 : 0.011241275817155838
Loss at iteration 350 : 0.011108770035207272
Loss at iteration 360 : 0.013807635754346848
Loss at iteration 370 : 0.01340418215841055
Loss at iteration 380 : 0.01120106503367424
Loss at iteration 390 : 0.010923309251666069
